location,source
UI_BP_GROUP_INT_DECOR,{Blueprint Module: Decoration}
UI_BP_GROUP_LIGHTS,{Blueprint Module: Light}
UI_BP_GROUP_PLANET_TECH,{Blueprint Module: Deployable Technology}
UI_BP_GROUP_ROOMS,{Blueprint Module: Large Room}
UI_BP_GROUP_STORAGE,{Blueprint Module: Storage}
UI_TECH_REWARD,{Technology Module}
UI_BP_GROUP_ALL,{Construction Blueprint}
UI_BP_ANALYSER_NAME,{BLUEPRINT ANALYSER}
UI_BP_ANALYSER_NAME_L,{Blueprint Analyser}
UI_BP_ANALYSER_DESC,{Portable <TECHNOLOGY>blueprint decryption device<>. This field-deployable memory salvage module allows the user to recover valuable data from old or damage technology modules.}
UI_BP_ANALYSER_SUB,{Technology Recovery Device}
BP_SALVAGE_NAME,{SALVAGED TECHNOLOGY}
BP_SALVAGE_NAME_L,{Salvaged Technology}
BP_SALVAGE_DESC,"{An old data bank, the last remains of some alien technology. Useless in its current form, a <TECHNOLOGY>Blueprint Analyser<> will reveal any useful technology contained within.}"
BP_SALVAGE_SUB,{Damaged Data Unit}
UI_BP_ANALYSTER_TITLE,{Blueprint Analyser}
UI_BP_ANALYSTER_LANG,{ANALYSIS UNIT ONLINE... Awaiting Input...}
UI_BP_ANALYSTER_LANG1,{ANALYSIS UNIT ONLINE... Awaiting Input... Diagnostic Suggestion: User should recover <TECHNOLOGY>Buried Technology<> from digsites. Equip and utilise an <TECHNOLOGY>Analysis Visor<>.}
UI_BP_ANALYSTER_OPT,{Blueprint Research}
BLD_RACE_SHIPSTART_NAME,{STARSHIP RACE INITIATOR}
BLD_RACE_SHIPSTART_NAME_L,{Starship Race Initiator}
BLD_RACE_SHIPSTART_DESCRIPTION,"{This platform acts as the start and finish line for Starship field tests, allowing Travellers to practice manoeuvring and speed.}"
BLD_RACE_SHIPSTART_SUBTITLE,{Race Part}
UI_FREIGHTER_PARTS,{Freighter Construction Components}
NPC_TRADE_TECH_PARTS,{Purchase Components}
NPC_TRADE_TECH_UPGRADES,{Purchase Upgrade Modules}
NOTIFY_HOT_ROCK,{HEAT ANOMALY DETECTED}
NOTIFY_GAS_PLANT,{NEARBY TOXINS DETECTED}
NOTIFY_RADLEAK_DAMAGE,{RADIATION LEAK DETECTED}
UI_HYP_CLUE_NAME,{STRANGE MESSAGE}
UI_HYP_CLUE_NAME_L,{Strange Message}
UI_HYP_CLUE_DESC,"{'' The Traveller finds their feet. They walk towards us, as they must. '' '' 16 / 16 / 16 / 16 '' '' You will find us, when the time is right. ''}"
UI_HYP_CLUE_SUB,{Signal Echo}
SENTINEL_ESCAPE_MSG,{<HIGHLIGHT>Escape Sentinels<> Leave the area or hide before reinforcements arrive Time Remaining: %TIME%s}
UI_CURRENT_OBJ_TITLE,{Current Objective}
YOUR_FRIEND_OWNS_THIS,{%NAME%'S Base}
YOUR_FRIEND_OWNS_THIS_DESC,{Logged in as GUEST of %NAME% Base: Operational <IMG>SLASH<> Base Controls: Limited <IMG>SLASH<> Construction Permissions: Partial}
SENTINEL_ARMOUR,{Armour Plating}
UI_BINOCS_TIME,{Current Time: %TIME% <IMG>CLOCK<>}
UI_NOT_APPLICABLE,{N/A}
BINOC_PLANET_DATA,{Local Data}
UI_BINOC_RESOURCES,{Available Resources}
UI_WIKI_UNLOCKED,{New Guide Entry Unlocked}
UI_WIKI_UNLOCKED_ALT,{<MISSIONPRIMARY>New Guide Entry<> <IMG>SLASH<> %NAME% <IMG>MISSIONEND<>}
UI_WIKI_NEW_ENTRY,{New Guide Entry: %NAME% Press <IMG>OPTIONS<> to read more}
UI_WIKI_UNLOCKED_TITLE,{<MISSIONPRIMARY>NEW GUIDE ENTRY UNLOCKED<>}
UI_WIKI_UNLOCKED_DESC,{Press <IMG>OPTIONS<> to read more}
UI_PLANET_ENTRY,{<MISSIONPRIMARY>INITIATING PLANETARY APPROACH<>}
UI_PLANET_DESC,{Planet <STELLAR>%NAME%<>}
UI_PLANET_SUB,{Entering atmosphere}
UI_STATION_ENTRY,{<MISSIONPRIMARY>INITIATING DOCKING PROCEDURE<>}
UI_BUILDING_DISCOVERED,{<MISSIONPRIMARY>STRUCTURE ENTERED<>}
UI_SECTOR_DISCOVERED,{<MISSIONPRIMARY>AREA DISCOVERED<>}
BLD_HAZSTATION_NAME,{HAZARD PROTECTION UNIT}
BLD_HAZSTATION_NAME_L,{Hazard Protection Unit}
BLD_HAZSTATION_DESCRIPTION,{A wall mounted module that can be used to recharge the user's <COMMODITY>Hazard Protection<> systems. The Hazard Protection Unit must be kept charged with a source of <FUEL>fuel<>.}
BLD_HAZSTATION_SUBTITLE,{Hazard Protection Charging System}
UI_NETWORK_TIMEOUT,{NETWORK TIMEOUT}
REMOTE_PLAYER_SHIP,{%PLAYER%’s Starship}
REMOTE_PLAYER_EXOCRAFT,{%PLAYER%’s Exocraft}
UI_UNDISC_CREATURE,{Undiscovered Creature}
UI_UNDISC_PLANET,{Undiscovered Planet}
UI_UNDISC_FLORA,{Undiscovered Plant}
UI_UNDISC_MINERAL,{Undiscovered Mineral}
UI_REMOTE_LABEL,{%PLAYER%'s %OBJECT%}
UI_TIMELINE_LABEL,{Visited Systems}
UI_REFUND_BASE,{Refund this Base}
UI_RESEARCH_STATION_NAME,{PLANETARY RESEARCH STATION}
UI_RESEARCH_STATION_NAME_L,{Planetary Research Station}
UI_RESEARCH_STATION_DESC,"{An advanced data analysis station, of particular use to explorers attempting to catalogue a planet in its entirety. The station takes in environment data and offers its prediction for likely <TECHNOLOGY>locations of undiscovered creatures<>.}"
UI_RESEARCH_STATION_SUB,{Data Prediction Module}
UI_HARVESTED_SUB,{Harvested Substance}
UI_TELEPORT_TITLE,{Teleport Terminus}
UI_TELEPORT_LANG,{Teleport network... online... Matter transport... stable... Data integrity... 99.%NUM%%... Available destinations profiled. Select desired output terminus.}
UI_TELEPORT_PRIMARY_OPT,{Set Primary Terminus}
UI_TELEPORT_FILTER_ALL,{Filter: All}
UI_TELEPORT_FILTER_SPACE,{Filter: Space Stations}
UI_TELEPORT_FILTER_BASE,{Filter: Your Bases}
UI_TELEPORT_FILTER_BASE_EXT,{Filter: Other Players' Bases}
UI_TECHMOD_NAME,{TECHNOLOGY MODULE}
UI_TECHMOD_NAME_L,{Technology Module}
UI_TECHMOD_DESC,"{A prefabricated circuit board, designed for flexible use in a large range of <TECHNOLOGY>technology components<>. The module features an integrated nanite processor, allowing it to be quickly configured for a wide variety of uses.}"
UI_TECHMOD_SUB,{Technology Wiring Platform}
UI_MILESTONES,{MILESTONES}
UI_REPAIR_L,{Repair}
UI_DISMANTLE_L,{Dismantle}
UI_CHARGE_L,{Charge}
UI_TRANSFER_L,{Transfer}
UI_MOVE_L,{Move}
UI_CRAFT_L,{Craft Item}
UI_TECH_L,{Install Upgrade}
UI_BUILD_L,{Build}
UI_PIN_L,{Pin}
UI_DISCARD_L,{Discard}
UI_CRAFT_MORE_L,{Craft More}
UI_WIKI_BUILDINGS,{Building Parts}
UI_WIKI_BUILDINGS_U,{BUILDING PARTS}
UI_CAPACITY,{Capacity}
WALKER_ARMOUR,{Armour Plating}
DOOR_ARMOUR,{Reinforced Door}
LADDER,{Climb Ladder}
QUICK_MENU_SUMMON_SHIPS_MENU,{Select Other Ship}
UI_TRADER_JOB_TITLE,{Trader}
UI_TRADE_TITLE_FORMAT,{%RACE% %TITLE%}
UI_MUTE_PLAYER,{Mute Player}
UI_KICK_PLAYER,{Kick Player}
NAMEGEN_PROC_TECH_1,{%NAME% Override Mark %NUMERAL%}
NAMEGEN_PROC_TECH_2,{%NAME% Upgrade %SERIALNUM%}
NAMEGEN_PROC_TECH_3,{%NAME% %WEAP2% %NUMERAL%}
NAMEGEN_PROC_TECH_4,{%ADJECTIVE% %NAME% Upgrade}
UI_REFINER_BTN_BEGIN,{BEGIN}
UI_REFINER_BTN_STOP,{STOP}
UWN_NAME,{AERATION MEMBRANE}
UWN_NAME_L,{Aeration Membrane}
RAD_NAME,{RADIATION DEFLECTOR}
RAD_NAME_L,{Radiation Deflector}
COLD_NAME,{THERMIC LAYER}
COLD_NAME_L,{Thermic Layer}
HOT_NAME,{COOLANT NETWORK}
HOT_NAME_L,{Coolant Network}
STAM_NAME,{STAMINA}
STAM_NAME_L,{Stamina}
TOX_NAME,{TOXIN SUPPRESSOR}
TOX_NAME_L,{Toxin Suppressor}
INTRCT_NOROOM_SLOT,{<IMG>SLASH<> %NUM% INVENTORY SLOTS REQUIRED <IMG>SLASH<>}
UI_PIN_REFINE,{Refine %ITEM%}
UI_PIN_CRAFT,{Craft %ITEM%}
UI_TITLE_MILESTONES,{MILESTONES}
PHOTO_MODE_CONTROLS_NEW,{<IMG>PHOTO_HIDE<> Hide Menu  <IMG>PHOTO_SUN<> Move Sun to Cursor  <IMG>PHOTO_CAM<> Save Effects  <IMG>PHOTO_EXIT<> Exit Photo Mode}
PHOTO_CAMMODE_CONTROLS_NEW,{<IMG>PHOTO_HIDE<> Hide Menu  <IMG>PHOTO_SUN<> Move Sun  <IMG>PHOTO_CAMDOWN<>/<IMG>PHOTO_CAMUP<> Change Camera Height <IMG>PHOTO_CAM<> Camera Effects  <IMG>PHOTO_CAPTURE<> Take Screenshot  <IMG>PHOTO_EXIT<> Exit Photo Mode}
UI _UNLOCK_INFO,{Topics will unlock as you progress through the game.}
UI_ENABLED,{Enabled}
UI_LEAVE,{<IMG>FE_BACK<> Go Back}
UI_JOINGAME,{Join Game}
UI_PLAYGAME,{Play Game}
UI_JOINGAME_SUB,{Join a session with friends or random explorers.}
UI_PLAYGAME_SUB,{Other explorers may join your session.}
UI_NMS,{NO MAN'S SKY}
UI_SAVESLOT,{Load Save}
UI_SAVESLOTEMPTY,{New Game}
UI_LOBBYSIZE,{Lobby Size}
UI_JOININFO_1,"{Choose a save to bring your inventory, mission progress, and home base into this session.}"
UI_JOININFO_2,{Only save games that match the host's game mode will be shown.}
UI_LOBBY_JOINRAND,{Joining Random Game}
UI_LOBBYFULL,{This lobby is currently full.}
UI_HEALTH_CAT,{HEALTH & LIFE SUPPORT}
UI_PROT_CAT,{HAZARD PROTECTION}
UI_STAM_CAT,{MOVEMENT SYSTEMS}
UI_LASER_CAT,{MINING}
UI_WEAPON_CAT,{WEAPONS}
UI_SECOND_CAT,{SECONDARY WEAPONS}
UI_SCAN_CAT,{SCANNER}
UI_FREIGHTER_BUILDING,{Construction Area}
UI_NOTIFY_TIP_TITLE,{Exosuit Guidance Message}
UI_NOTIFY_SHIP_TIP_TITLE,{Starship Guidance Message}
UI_NOTIFY_EXOCRAFT_TIP_TITLE,{Exocraft Guidance Message}
UI_NOTIFY_SHIP_COMBAT_TITLE,{Starship Combat Alert}
FRIENDS_CAPITAL_SHIP_NAME_L,{%NAME%'s Capital Ship}
HUD_RELOADING,{RELOADING}
MARKER_TAG,{Hold <IMG>INTERACT<> to Tag}
BLD_W_WALL_NAME,{WOODEN WALL}
BLD_W_WALL_NAME_L,{Wooden Wall}
BLD_W_WALL_DESC,{A Wooden Wall for use in base construction.}
BLD_WOOD_SUB,{Wooden Construction Component}
BLD_W_WALL_Q_NAME,{SMALL WOODEN WALL}
BLD_W_WALL_Q_NAME_L,{Small Wooden Wall}
BLD_W_WALL_Q_DESC,{A Small Wooden Wall for use in base construction.}
BLD_W_WALL_Q_H_NAME,{SHORT WOODEN WALL}
BLD_W_WALL_Q_H_NAME_L,{Short Wooden Wall}
BLD_W_WALL_Q_H_DESC,{A Short Wooden Wall for use in base construction.}
BLD_W_WALLDIAGONAL_NAME,{SLOPING WOOD PANEL}
BLD_W_WALLDIAGONAL_NAME_L,{Sloping Wood Panel}
BLD_W_WALLDIAGONAL_DESC,{A Sloping Wood Panel for use in base construction.}
BLD_W_WALL_WINDOW_NAME,{WOODEN WINDOW PANEL}
BLD_W_WALL_WINDOW_NAME_L,{Wooden Window Panel}
BLD_W_WALL_WINDOW_DESC,{A Wooden Window Panel for use in base construction.}
BLD_W_DOOR_NAME,{WOODEN DOOR FRAME}
BLD_W_DOOR_NAME_L,{Wooden Door Frame}
BLD_W_DOOR_DESC,{A Wooden Door Frame for use in base construction.}
BLD_W_DOORWINDOW_NAME,{WOODEN FRONTAGE}
BLD_W_DOORWINDOW_NAME_L,{Wooden Frontage}
BLD_W_DOORWINDOW_DESC,{A Wooden Frontage for use in base construction.}
BLD_W_FLOOR_NAME,{WOOD FLOOR PANEL}
BLD_W_FLOOR_NAME_L,{Wood Floor Panel}
BLD_W_FLOOR_DESC,{A Wood Floor Panel for use in base construction.}
BLD_W_FLOOR_Q_NAME,{SMALL WOOD PANEL}
BLD_W_FLOOR_Q_NAME_L,{Small Wood Panel}
BLD_W_FLOOR_Q_DESC,{A Small Wood Panel for use in base construction.}
BLD_W_RAMP_NAME,{WOODEN RAMP}
BLD_W_RAMP_NAME_L,{Wooden Ramp}
BLD_W_RAMP_DESC,{A Wooden Ramp for use in base construction.}
BLD_W_RAMP_H_NAME,{WOODEN HALF RAMP}
BLD_W_RAMP_H_NAME_L,{Wooden Half Ramp}
BLD_W_RAMP_H_DESC,{A Wooden Half Ramp for use in base construction.}
BLD_W_ROOF_NAME,{WOODEN ROOF}
BLD_W_ROOF_NAME_L,{Wooden Roof}
BLD_W_ROOF_DESC,{A basic roof platform with reinforced load struts.}
BLD_W_ROOF_M_NAME,{WOODEN ROOF PANEL}
BLD_W_ROOF_M_NAME_L,{Wooden Roof Panel}
BLD_W_ROOF_M_DESC,{A piece of wooden roof panelling for use in base construction.}
BLD_W_ROOF_C_NAME,{WOODEN ROOF CORNER}
BLD_W_ROOF_C_NAME_L,{Wooden Roof Corner}
BLD_W_ROOF_C_DESC,{A wooden roof corner for use in base construction.}
BLD_W_ROOF_NAME_OLD,{WOODEN ROOF}
BLD_W_ROOF_NAME_L_OLD,{Wooden Roof}
BLD_W_ROOF_DESC_OLD,{A Wooden Roof for use in base construction.}
BLD_W_ARCH_NAME,{WOODEN ARCH}
BLD_W_ARCH_NAME_L,{Wooden Arch}
BLD_W_ARCH_DESC,{A Wooden Arch for use in base construction.}
BLD_W_ARCH_H_NAME,{WOODEN HALF ARCH}
BLD_W_ARCH_H_NAME_L,{Wooden Half Arch}
BLD_W_ARCH_H_DESC,{A Wooden Half Arch for use in base construction.}
BLD_W_SDOOR_NAME,{SMALL WOODEN DOOR}
BLD_W_SDOOR_NAME_L,{Small Wooden Door}
BLD_W_SDOOR_DESC,{A small door to insert in a wooden doorframe}
BLD_W_GFLOOR_NAME,{WOOD-FRAMED GLASS PANEL}
BLD_W_GFLOOR_NAME_L,{Wood-Framed Glass Panel}
BLD_W_GFLOOR_DESC,{A glass floor/ceiling panel with a wood frame.}
BLD_W_DOOR_H_NAME,{WOODEN DOORWAY}
BLD_W_DOOR_H_NAME_L,{Wooden Doorway}
BLD_W_DOOR_H_DESC,{A thin wooden doorway for use in base construction.}
BLD_W_WALL_H_NAME,{THIN WOODEN WALL}
BLD_W_WALL_H_NAME_L,{Thin Wooden Wall}
BLD_W_WALL_H_DESC,{A thin wooden wall module for use in base construction.}
BLD_M_WALL_NAME,{METAL WALL}
BLD_M_WALL_NAME_L,{Metal Wall}
BLD_M_WALL_DESC,{A Metal Wall for use in base construction.}
BLD_METAL_SUB,{Metal Construction Component}
BLD_M_WALL_Q_NAME,{SMALL METAL WALL}
BLD_M_WALL_Q_NAME_L,{Small Metal Wall}
BLD_M_WALL_Q_DESC,{A Small Metal Wall for use in base construction.}
BLD_M_WALL_Q_H_NAME,{SHORT METAL WALL}
BLD_M_WALL_Q_H_NAME_L,{Short Metal Wall}
BLD_M_WALL_Q_H_DESC,{A Small Metal Wall for use in base construction.}
BLD_M_WALLDIAGONAL_NAME,{SLOPING METAL PANEL}
BLD_M_WALLDIAGONAL_NAME_L,{Sloping Metal Panel}
BLD_M_WALLDIAGONAL_DESC,{A Sloping Metal Panel for use in base construction.}
BLD_M_WALL_WINDOW_NAME,{METAL WINDOW PANEL}
BLD_M_WALL_WINDOW_NAME_L,{Metal Window Panel}
BLD_M_WALL_WINDOW_DESC,{A Metal Window Panel for use in base construction.}
BLD_M_DOOR_NAME,{METAL DOOR FRAME}
BLD_M_DOOR_NAME_L,{Metal Door Frame}
BLD_M_DOOR_DESC,{A Metal Door Frame for use in base construction.}
BLD_M_DOORWINDOW_NAME,{METAL FRONTAGE}
BLD_M_DOORWINDOW_NAME_L,{Metal Frontage}
BLD_M_DOORWINDOW_DESC,{A Metal Frontage for use in base construction.}
BLD_M_FLOOR_NAME,{METAL FLOOR PANEL}
BLD_M_FLOOR_NAME_L,{Metal Floor Panel}
BLD_M_FLOOR_DESC,{A Metal Floor Panel for use in base construction.}
BLD_M_FLOOR_Q_NAME,{SMALL METAL PANEL}
BLD_M_FLOOR_Q_NAME_L,{Small Metal Panel}
BLD_M_FLOOR_Q_DESC,{A Small Metal Panel for use in base construction.}
BLD_M_RAMP_NAME,{METAL RAMP}
BLD_M_RAMP_NAME_L,{Metal Ramp}
BLD_M_RAMP_DESC,{A Metal Ramp for use in base construction.}
BLD_M_RAMP_H_NAME,{METAL HALF RAMP}
BLD_M_RAMP_H_NAME_L,{Metal Half Ramp}
BLD_M_RAMP_H_DESC,{A Metal Half Ramp for use in base construction.}
BLD_M_ROOF_NAME,{METAL ROOF}
BLD_M_ROOF_NAME_L,{Metal Roof}
BLD_M_ROOF_DESC,{A basic roof platform with reinforced load struts.}
BLD_M_ROOF_NAME_OLD,{METAL ROOF}
BLD_M_ROOF_NAME_L_OLD,{Metal Roof}
BLD_M_ROOF_DESC_OLD,{A Metal Roof for use in base construction.}
BLD_M_ROOF_M_NAME,{METAL ROOF PANEL}
BLD_M_ROOF_M_NAME_L,{Metal Roof Panel}
BLD_M_ROOF_M_DESC,{A piece of metal roof panelling for use in base construction.}
BLD_M_ROOF_C_NAME,{METAL ROOF CORNER}
BLD_M_ROOF_C_NAME_L,{Metal Roof Corner}
BLD_M_ROOF_C_DESC,{A metal roof corner for use in base construction.}
BLD_M_ARCH_NAME,{METAL ARCH}
BLD_M_ARCH_NAME_L,{Metal Arch}
BLD_M_ARCH_DESC,{A Metal Arch for use in base construction.}
BLD_M_ARCH_H_NAME,{METAL HALF ARCH}
BLD_M_ARCH_H_NAME_L,{Metal Half Arch}
BLD_M_ARCH_H_DESC,{A Metal Half Arch for use in base construction.}
BLD_M_SDOOR_NAME,{SMALL METAL DOOR}
BLD_M_SDOOR_NAME_L,{Small Metal Door}
BLD_M_SDOOR_DESC,{A small door to insert in a metal doorframe}
BLD_M_GFLOOR_NAME,{METAL-FRAMED GLASS PANEL}
BLD_M_GFLOOR_NAME_L,{Metal-Framed Glass Panel}
BLD_M_GFLOOR_DESC,{A glass floor/ceiling panel with a metal frame.}
BLD_M_DOOR_H_NAME,{METAL DOORWAY}
BLD_M_DOOR_H_NAME_L,{Metal Doorway}
BLD_M_DOOR_H_DESC,{A thin metal doorway for use in base construction.}
BLD_M_WALL_H_NAME,{THIN METAL WALL}
BLD_M_WALL_H_NAME_L,{Thin Metal Wall}
BLD_M_WALL_H_DESC,{A thin metal wall module for use in base construction.}
BLD_C_WALL_NAME,{CONCRETE WALL}
BLD_C_WALL_NAME_L,{Concrete Wall}
BLD_C_WALL_DESC,{A Concrete Wall for use in base construction.}
BLD_CONCRETE_SUB,{Concrete Construction Component}
BLD_C_WALL_Q_NAME,{SMALL CONCRETE WALL}
BLD_C_WALL_Q_NAME_L,{Small Concrete Wall}
BLD_C_WALL_Q_DESC,{A Small Concrete Wall for use in base construction.}
BLD_C_WALL_Q_H_NAME,{SHORT CONCRETE WALL}
BLD_C_WALL_Q_H_NAME_L,{Short Concrete Wall}
BLD_C_WALL_Q_H_DESC,{A Small Concrete Wall for use in base construction.}
BLD_C_WALLDIAGONAL_NAME,{SLOPING CONCRETE PANEL}
BLD_C_WALLDIAGONAL_NAME_L,{Sloping Concrete Panel}
BLD_C_WALLDIAGONAL_DESC,{A Sloping Concrete Panel for use in base construction.}
BLD_C_WALL_WINDOW_NAME,{CONCRETE WINDOW PANEL}
BLD_C_WALL_WINDOW_NAME_L,{Concrete Window Panel}
BLD_C_WALL_WINDOW_DESC,{A Concrete Window Panel for use in base construction.}
BLD_C_DOOR_NAME,{CONCRETE DOOR FRAME}
BLD_C_DOOR_NAME_L,{Concrete Door Frame}
BLD_C_DOOR_DESC,{A Concrete Door Frame for use in base construction.}
BLD_C_DOORWINDOW_NAME,{CONCRETE FRONTAGE}
BLD_C_DOORWINDOW_NAME_L,{Concrete Frontage}
BLD_C_DOORWINDOW_DESC,{A Concrete Frontage for use in base construction.}
BLD_C_FLOOR_NAME,{CONCRETE FLOOR PANEL}
BLD_C_FLOOR_NAME_L,{Concrete Floor Panel}
BLD_C_FLOOR_DESC,{A Concrete Floor Panel for use in base construction.}
BLD_C_FLOOR_Q_NAME,{SMALL CONCRETE PANEL}
BLD_C_FLOOR_Q_NAME_L,{Small Concrete Panel}
BLD_C_FLOOR_Q_DESC,{A Small Concrete Panel for use in base construction.}
BLD_C_RAMP_NAME,{CONCRETE RAMP}
BLD_C_RAMP_NAME_L,{Concrete Ramp}
BLD_C_RAMP_DESC,{A Concrete Ramp for use in base construction.}
BLD_C_RAMP_H_NAME,{CONCRETE HALF RAMP}
BLD_C_RAMP_H_NAME_L,{Concrete Half Ramp}
BLD_C_RAMP_H_DESC,{A Concrete Half Ramp for use in base construction.}
BLD_C_ROOF_NAME,{CONCRETE ROOF}
BLD_C_ROOF_NAME_L,{Concrete Roof}
BLD_C_ROOF_DESC,{A basic roof platform with reinforced load struts.}
BLD_C_ROOF_NAME_OLD,{CONCRETE ROOF}
BLD_C_ROOF_NAME_L_OLD,{Concrete Roof}
BLD_C_ROOF_DESC_OLD,{A Concrete Roof for use in base construction.}
BLD_C_ROOF_M_NAME,{CONCRETE ROOF PANEL}
BLD_C_ROOF_M_NAME_L,{Concrete Roof Panel}
BLD_C_ROOF_M_DESC,{A piece of concrete roof panelling for use in base construction.}
BLD_C_ROOF_C_NAME,{CONCRETE ROOF CORNER}
BLD_C_ROOF_C_NAME_L,{Concrete Roof Corner}
BLD_C_ROOF_C_DESC,{A concrete roof corner for use in base construction.}
BLD_C_ARCH_NAME,{CONCRETE ARCH}
BLD_C_ARCH_NAME_L,{Concrete Arch}
BLD_C_ARCH_DESC,{A Concrete Arch for use in base construction.}
BLD_C_ARCH_H_NAME,{CONCRETE HALF ARCH}
BLD_C_ARCH_H_NAME_L,{Concrete Half Arch}
BLD_C_ARCH_H_DESC,{A Concrete Half Arch for use in base construction.}
BLD_C_SDOOR_NAME,{SMALL CONCRETE DOOR}
BLD_C_SDOOR_NAME_L,{Small Concrete Door}
BLD_C_SDOOR_DESC,{A small door to insert in a concrete doorframe}
BLD_C_GFLOOR_NAME,{CONCRETE-FRAMED GLASS PANEL}
BLD_C_GFLOOR_NAME_L,{Concrete-Framed Glass Panel}
BLD_C_GFLOOR_DESC,{A glass floor/ceiling panel with a concrete frame.}
BLD_C_DOOR_H_NAME,{CONCRETE DOORWAY}
BLD_C_DOOR_H_NAME_L,{Concrete Doorway}
BLD_C_DOOR_H_DESC,{A thin concrete doorway for use in base construction.}
BLD_C_WALL_H_NAME,{THIN CONCRETE WALL}
BLD_C_WALL_H_NAME_L,{Thin Concrete Wall}
BLD_C_WALL_H_DESC,{A thin concrete wall module for use in base construction.}
BLD_ROBOTICARM_NAME,{ROBOTIC ARM}
BLD_ROBOTICARM_NAME_L,{Robotic Arm}
BLD_OCTACABINET_NAME,{OCTA-CABINET}
BLD_OCTACABINET_NAME_L,{Octa-Cabinet}
BLD_BUILDLCRATE_NAME,{LOCKED CRATE}
BLD_BUILDLCRATE_NAME_L,{Locked Crate}
BLD_BUILDAMCRATE_NAME,{SMALL CRATE}
BLD_BUILDAMCRATE_NAME_L,{Small Crate}
BLD_BOXEDSCREEN_NAME,{OSCILLOSCOPE}
BLD_BOXEDSCREEN_NAME_L,{Oscilloscope}
BLD_WALLSCREENB_NAME,{GREEN WALL SCREEN}
BLD_WALLSCREENB_NAME_L,{Green Wall Screen}
BLD_WALLSCREENB2_NAME,{ORANGE WALL SCREEN}
BLD_WALLSCREENB2_NAME_L,{Orange Wall Screen}
BLD_BUILDWORKTOP_NAME,{WORKTOP}
BLD_BUILDWORKTOP_NAME_L,{Worktop}
BLD_BUILDSIMPLEDESK_NAME,{SIMPLE DESK}
BLD_BUILDSIMPLEDESK_NAME_L,{Simple Desk}
BLD_BUILDSOFA_NAME,{SOFA}
BLD_BUILDSOFA_NAME_L,{Sofa}
BLD_BUILDSOFA2L_NAME,{CORNER SOFA}
BLD_BUILDSOFA2L_NAME_L,{Corner Sofa}
BLD_BUILDSOFA2_NAME,{SWEPT SOFA}
BLD_BUILDSOFA2_NAME_L,{Swept Sofa}
BLD_STORAGEPANEL_NAME,{STORAGE PANEL}
BLD_STORAGEPANEL_NAME_L,{Storage Panel}
BLD_SHELFPANEL_NAME,{SHELF PANEL}
BLD_SHELFPANEL_NAME_L,{Shelf Panel}
BLD_BUILDLOCKER_NAME,{LOCKER}
BLD_BUILDLOCKER_NAME_L,{Locker}
BLD_BUILDLIGHTTABLE_NAME,{LIGHT TABLE}
BLD_BUILDLIGHTTABLE_NAME_L,{Light Table}
BLD_BUILDHCABINET_NAME,{TALL CABINET}
BLD_BUILDHCABINET_NAME_L,{Tall Cabinet}
BLD_BUILDSIDEPANEL_NAME,{SIDE PANEL}
BLD_BUILDSIDEPANEL_NAME_L,{Side Panel}
BLD_BUILDCANRACK_NAME,{CANISTER RACK}
BLD_BUILDCANRACK_NAME_L,{Canister Rack}
BLD_BUILDLABLAMP_NAME,{LAB LAMP}
BLD_BUILDLABLAMP_NAME_L,{Lab Lamp}
BLD_BUILDFLATPANEL_NAME,{FLAT PANEL}
BLD_BUILDFLATPANEL_NAME_L,{Flat Panel}
UI_NETWORK_INVITE,{Invite Friends}
UI_PSN_PLAYER_PROFILE,{Show Profile}
UI_RACE_RESULTS,{Results}
UI_RACE_LINEUP,{Race Line-up}
UI_RACE_START,{Start}
RACE_NOT_FINISHED_TEXT,{In Progress}
UI_HAZARD_STATION,{Hazard Protection Unit}
UI_NOTIFY_LOST_NETWORK,{NETWORK CONNECTION LOST}
UI_SETTINGS_TERRAIN_QUALITY,{Terrain Quality}
UI_SETTINGS_TERRAIN_LOW,{Terrain Quality: Low}
UI_SETTINGS_TERRAIN_MED,{Terrain Quality: Medium}
UI_SETTINGS_TERRAIN_HIGH,{Terrain Quality: High}
UI_SETTINGS_TERRAIN_ULT,{Terrain Quality: Ultra}
UI_COPRITE_LABEL,{Coprite Crystal}
BASE_INFO_NAME,{Editing %BASE%}
BASE_INFO_OWNER,{Editing %BASE% (%OWNER%)}
BASE_INFO_OFFLINE,{Cannot edit %BASE%: %OWNER% offline}
UI_NOTIFY_FULL_LOBBY,{LOBBY IS FULL}
UI_NOTIFY_JOIN_FAILED,{FAILED TO JOIN LOBBY}
UI_NO_MP_SESSION,"{Sorry, you are not allowed to join any sessions.}"
UI_GEK_NAME_U,{GEK}
UI_KORVAX_NAME_U,{KORVAX}
UI_VYKEEN_NAME_U,{VY'KEEN}
UI_TRAVELLER_NAME_U,{TRAVELLER}
UI_PLAYER_NAME_U,{ANOMALY}
UI_SENTINEL_ARRIVE_OSD,{REINFORCEMENTS ARRIVING IN %TIME%}
UI_SENTINEL_HUNT_OSD,{SENTINELS SEARCHING: %TIME%}
UI_SENTINEL_SPOTTED_OSD,{DETECTED!}
MP_MISSION_STATION_TITLE,{Galactic Commission Station}
UI_CUSTOMISER_CONTROLS,{Hold <IMG>CC_CAM<> Change Camera View   <IMG>CC_CAMROT<> Rotate Camera   <IMG>CC_EXIT<> Exit}
