location,source
TRA_1_PLAQUE_LORE_22,"{The destruction of KORVAX PRIME was VAST, SUDDEN and MIGHTY. In a tide of steel the First Spawn struck, scattering the planet through the cosmos as a warning to the unyielding. The absent Sentinels could not PUNISH the RIGHTFUL ASCENDANCY OF THE GEK.}"
TRA_1_PLAQUE_LORE_23,"{The First Spawn FEASTED on the DEBRIS of KORVAX PRIME, gorging on a banquet of fragments plucked from the void, consumed to fuel the Great Ascendency. The universe shook as the Gek grew RICH. The Korvax found only DESPAIR. The Dominion became whole.}"
TRA_1_PLAQUE_LORE_24,{A FEAR of the FIRST SPAWN spread throughout the Outer Edge. Planets shook. Systems recoiled. Weak alliances formed and were crushed. ANGUISH CONSUMED WORLDS. They shall fear us FOREVER MORE.}
TRA_1_PLAQUE_LORE_25,{The entities of the Korvax were NOT destroyed. The First Spawn are BENEVOLENT. The First Spawn are MERCIFUL. SLAVERY SAVED THE WORTHLESS. They toiled for their conquerors. Their reprieve was found in servitude.}
TRA_1_PLAQUE_LORE_26,{The Korvax knowledge BECAME OURS. The Korvax technology BECAME OURS. The Korvax BECAME OURS. They serve as an example of our boundless power and mercy.}
TRA_1_PLAQUE_LORE_27,{The Korvax did not dare FIGHT. Respect for the Sentinels is KORVAX WEAKNESS. Weakness is the path to defeat. Today the Korvax fester in ELECTRONIC CHAINS. The Gek look down upon them from their thrones.}
TRA_1_PLAQUE_LORE_28,{The Gek First Spawn stand on the MIGHTY BRINK of an ETERNAL EMPIRE. It is ENDLESS in TIME. It is ENDLESS in space. Their dominion will know no bounds. Their armies will know no equal.}
TRA_1_PLAQUE_LORE_29,{Every Korvax ELECTRONIC REBELLION will be PUT DOWN. Their appeals to their false and non-existent ATLAS are mere SUPERSTITION found through DESPAIR. They are in VAIN. THEY ARE CONQUERED. The breaking of the uprising shall know NO MERCY. Endless shall be their suffering.}
TRA_1_PLAQUE_LORE_30,{This Galaxy is VAST but it is KNOWABLE and it can be CONQUERED. It shall be subjugated. The rising tide of the First Spawn will sweep away any that oppose it. These tablets are our testament FOR ALL TIME.}
WAR_1_PLAQUE_LORE_6,{It came to pass that the Great Monolith awoke. It heard the challenge of Hirk. Five times Hirk called upon it and was met by silence. On the sixth cry it awoke.}
WAR_1_PLAQUE_LORE_7,"{The Great Monolith spoke to Hirk of the Travellers. Their coming should not be met with fire. Their coming was but one dream in an infinite Universe. Their reach would be that of the endless. When Hirk asked of the Sentinels, the Great Monolith said nothing. Hirk was troubled by its silence.}"
WAR_1_PLAQUE_LORE_8,"{Hirk returned to the Vy'keen. 'Grah!' they spake atop the sacred mountain of Dun's'kaareen. And proclaiming loudly to all who had gathered there, their leader said unto them, 'The Great Monolith has answered me. It has awoken.' 'It has told of the coming of the Travellers. They will be spared. The Vy'keen shall honour this decree.'}"
WAR_1_PLAQUE_LORE_9,"{The crowd cried for Hirk to reveal the Great Monolith's judgement of the Sentinel threat. “The Monolith stood silent!” Hirk spake forth, but the people were not satisfied. They muttered amongst themselves and those blessed with tendrils did extend them. Then with raised voice Hirk decreed, “The oppressors will be eradicated! Gather your arms for the time of reckoning is upon the enemy.” And the Vy'keen adored their leader.}"
WAR_1_PLAQUE_LORE_10,"{As Hirk stood upon the sacred mountain Nal climbed to its peak and there with fist outstretched challenged Hirk. 'Fool!' Nal cried. 'The Sentinels cannot be vanquished!' Hirk, with furious rage struck the fool from the mountain. For three moons and suns Nal fell before being claimed by doom.}"
WAR_1_PLAQUE_LORE_11,{Hirk's rage against the upstart Nal inflamed the hearts of Nal's followers who upon their leader's demise felt the blood of the ancestors rise within them. The Vy'keen nations were bathed in righteous war for sixty-six moons.}
WAR_1_PLAQUE_LORE_12,"{On the sixty-sixth moon the war cry of the Vy'keen of Nal was silenced. After surveying their bodies, Hirk gazed unto the heavens and there beheld a great Sentinel host descending upon the Vy'keen.The great Vy'keen Sentinel War was at hand.}"
WAR_1_PLAQUE_LORE_13,"{For a multitude of cycles the yoke of the Sentinels had strangled the civilizations of the galaxy in their mewling cribs. Hirk was displeased with the world of the Vy'keen. As the automatons descended, Hirk gazed upon a planet ravaged by weakness.}"
WAR_1_PLAQUE_LORE_14,"{Progress, prosperity and war: these are the things forbidden by automatons. But the Vy'keen were the first to break the shackles, casting the old ways into the pit to herald the birth of a new age. The Vy'keen were the dam that overflowed. Righteous is the flood.}"
WAR_1_PLAQUE_LORE_15,"{Grah! The Sentinels are the enemy of progress and civilization. They are not of the natural order. Their interference is an affront to the virtuous Vy'keen crusade, which seeks to balance in all things through blood, ashes and iron. This affront to the Vy'keen and their creed cannot go unpunished.}"
WAR_1_PLAQUE_LORE_16,"{Before the coming of Hirk the Vy'keen feared the Sentinels. Like all races our people cowered from their unquestioning violence, shrank from their tyrannical rule. But the coming of Hirk heralded a new dawn. Through their leader, the Vy'keen became strong. Now their courage knows no bounds.}"
WAR_1_PLAQUE_LORE_17,{Hirk looked to the skies and witnessed the pitiless destruction of the Sentinels that smothered all races brought forth out unto the Outer Edge. Worlds withered and died beneath their relentless gaze. The anger of Hirk was unleashed.}
WAR_1_PLAQUE_LORE_18,"{And so it came to pass that on the eve of the eighteenth moon of Drun'Gala Hirk cast the shackles of the Sentinel oppressors into the pit. The Vy'keen were the glorious first, the rising water that broke the dam. The endless war began.}"
WAR_1_PLAQUE_LORE_19,"{The death of Hirk came during the endless war. Hirk's body was ravaged by old age, becoming ancient and useless. Bellowing, Hirk tore this failing body in two before the Great Monolith, as is the Vy'keen way. The echo of that dying roar can still be heard throughout the Outer Edge. Hirk lives in us, the most venerated of the ancients.}"
WAR_1_PLAQUE_LORE_20,{Countless cycles sifted through the claws of time. Attrition was great. The battle against the Sentinels raged endlessly. But through righteous fire the Vy'keen endured and the Sentinels burned. The oppressors were pushed back. Back into the dark of space.}
WAR_1_PLAQUE_LORE_21,"{The Vy'keen saw borders stretch between the stars. Onwards they delved with legions at their back, scorching Sentinel metal from their fiery chariots and attack ships. The Vy'keen gazed upon their conquests and saw that they were righteous and good.}"
WAR_1_PLAQUE_LORE_22,"{The Vy'keen rose in glorious victory, yet noble warriors grew tired and weak. The onslaught against the machines endured for ninety-nine times ninety cycles. There was attrition and incalculable death, but victory eluded them still. The endless replication of the Sentinels slowed, but could not be vanquished.}"
WAR_1_PLAQUE_LORE_23,"{Grah! The Sentinel hordes were pushed back. The oppressors fled into the sanctuary of the cosmos. The spirit of Hirk surveyed the field of battle, and saw that the Vy'keen victory was glorious and just. The automatons became silent as the nation of Hirk feasted upon grahgrah. The songs of the victorious echoed to the edges of the galaxy.}"
WAR_1_PLAQUE_LORE_24,"{And thus the Sentinel horde congregated in the dark places of the void. There they watched in the in-between nothingness. The blackness of space. Thy waited beyond the limits of the Outer Edge. As millennia passed they replenished, growing a force to return their order for countless ages.}"
WAR_1_PLAQUE_LORE_25,"{The Vy'keen licked each other's wounds during the Silence of the Sentinels, while the dishonourable Gek First Spawn chose to destroy Korvax Prime. The Vy'keen condemned this crime, but lacked the strength to fight.}"
WAR_1_PLAQUE_LORE_26,"{The Gek Empire flourished. It spread its empire into the depths of the cosmos. The Vy'keen victory in pushing the Sentinels back from the Outer Edge gave rise to Dominion of another. No world, moon, or race could have opposed the Gek onslaught.}"
WAR_1_PLAQUE_LORE_27,{The brutality of the Gek First Spawn called back the automatons that were hiding in the darkness. Their forces had grown. Their technologies had developed. The foolish Gek beckoned the monster back into the places where our nations might have dwelt in strange harmony. True Sentinel domination of the Outer Edge began.}
WAR_1_PLAQUE_LORE_28,"{Within a single lifetime the Sentinels had returned. They came to dwell on every world we knew. Every world we went on to discover. The pathetic, idiotic Gek had doomed the Outer Edge to aeons of their rule.}"
WAR_1_PLAQUE_LORE_29,"{The dominion of the Gek First Spawn crumbled. They fell apart through idiocy, and through the unchanging will of the beings they enslaved but could never understand. Their power is but a memory. Their crimes forgotten by so many.}"
WAR_1_PLAQUE_LORE_30,"{The Gek changed. They became peaceful. Their spawning pools bred in the name of commerce. They Vy'keen accept this peace, but we do not forget as the other beings of the Galaxy are so keen to do. Dishonour is unchanging. Crimes marked in blood do not fade. We do not forget.}"
TRA_MON_DESC_1,"{I'm inspecting the monolith's surface when, suddenly, a ragged claw grabs me. Despite being broken and fragmented, it holds me tight while an ancient metallic beak emerges from the living rock. It shouts in an ancient tongue, unaware of who or what I am.}"
DNT_TRA_MON_LANG_1,{Underling! The Gek First Spawn demand help! Give metal!}
TRA_MON_OPT_A_1,{Give metal}
TRA_MON_OPT_B_1,{Smash claw}
TRA_MON_OPT_C_1,{Wait}
TRA_MON_RES_A_1,{The metallic hand releases its grip and grabs at my offering. I have perhaps appeased an ancient evil...}
TRA_MON_RES_B_1,{I smash the metallic claw into pieces.}
TRA_MON_RES_C_1,{The claw grips me tightly. Just when I feel like my forearm will crack into pieces... ...I am released. The pain is agonizing.}
TRA_MON_DESC_2,"{I see a strange vision. A small winged creature lands on the very top of the monolith. Suddenly, its eyes glow red and its head revolves in a full circle. It screams for mercy in an ancient voice that wants itself dead. The poor animal has clearly broken its neck, but the monolith's power of possession still animates it. I wonder if the right thing would be to shoot it, and put it out of its misery.}"
DNT_TRA_MON_LANG_2,{Underling! The Gek First Spawn demand you destroy the weak!}
TRA_MON_OPT_A_2,{Shoot the creature}
TRA_MON_OPT_B_2,{Leave the creature alone.}
TRA_MON_RES_A_2,{The poor winged creature is no more. The monolith rewards my actions.}
TRA_MON_RES_B_2,"{The possession ends, and the poor winged creature drops down dead. All else is silent.}"
TRA_MON_DESC_3,"{A portion of the monolith melts in front of my eyes. The face of a trader emerges, its beak cut off for reasons unknown. It screams and writhes in the bubbling vertical lava, desperately reaching out to me - with a multi-tool in its hand. Supercooled liquid frenium from my suit systems could relieve its pain, but I can also take a risk and pull it from the molten rock.}"
DNT_TRA_MON_LANG_3,{The Gek First Spawn destroy the pirate!}
TRA_MON_OPT_A_3,{Cool lava}
TRA_MON_OPT_B_3,{Reach into lava}
TRA_MON_RES_A_3,{The relieved ancient trader pushes a gift out towards me. The lifeform is absorbed back into the rock.}
TRA_MON_RES_B_3,"{I pull the overjoyed trader from the burning lava. It dematerialises suddenly, leaving only what it carried.}"
TRA_MON_DESC_4,"{The monolith's glyphs take on a faint yellow tinge, then flicker and disappear. It has no power: the mysterious forces that fuel these stones are weak. I hear a faint crackling whisper on the planetary breeze, and I notice a hole in the monument's base. I could potentially fit some of my mined resources through the gap...}"
DNT_TRA_MON_LANG_4,{First Spawn... power... low ... give... element... organic... carbon...}
TRA_MON_OPT_A_4,{Insert organic element}
TRA_MON_OPT_B_4,{Insert catalytic element}
TRA_MON_OPT_C_4,{Insert metallic element}
TRA_MON_RES_A_4,{I awake this place's vengeful spirits. They reward me.}
TRA_MON_RES_B_4,{There is silence. My elements are not returned.}
TRA_MON_RES_C_4,{There is silence. My elements are not returned.}
TRA_MON_DESC_5,"{The monolith has the smell of burnt metal and heavy industry. Strange runes swirl and transform, forcing an image deep into my mind. I look into the past. I see a small beaked figure, silhouetted by the light of a forge, industriously hammering armour. Next to it, a cloaked companion idly watches – seemingly content to avoid the work. Both look at me. I must choose.}"
DNT_TRA_MON_LANG_5,{The First Spawn gives help to the worker. The First Spawn destroy the workshy.}
TRA_MON_OPT_A_5,{Choose the worker}
TRA_MON_OPT_B_5,{Choose the onlooker}
TRA_MON_RES_A_5,{I have pleased this place's spirits. My equipment is filled with a strange power.}
TRA_MON_RES_B_5,{I have angered this place's spirits. My equipment is damaged by a strange force.}
TRA_MON_DESC_6,"{The ground in front of the monolith is indented by the knees of a thousand ancient pilgrims who once knelt here. A stone block, slowly, pulls back in front of me. Inside the hollow recess I'm surprised to see canisters of luxury products that have built up there through the ages... I feel greedy unknown forces watching my every move.}"
DNT_TRA_MON_LANG_6,{Goods for the First Spawn! Goods for the ancient terror of the galaxy!}
TRA_MON_OPT_A_6,{Give trade goods}
TRA_MON_OPT_B_6,{Take trade goods}
TRA_MON_OPT_C_6,{Give nothing}
TRA_MON_RES_A_6,"{The undiluted joy of a forgotten tribe spills from the monolith. I am healed, blessed and rewarded.}"
TRA_MON_RES_B_6,{I retrieve several canisters. A feeble howl of pain and dismay whispers around me.}
TRA_MON_RES_C_6,{A feeble howl of pain and dismay whispers around me.}
TRA_MON_DESC_7,"{I am not alone. Tiny beaked creatures gambol around my feet. To them I am a giant, and they recoil in terror when they see me towering above them. The air fills with an unpleasant aroma, as they pin themselves against the hard edifice of the unforgiving monolith. The terrifying obelisk itself sits in judgement above us all – both myself and the creatures of the vision.}"
DNT_TRA_MON_LANG_7,{Destroy the impure. Destroy the low.}
TRA_MON_OPT_A_7,{Pet the creatures}
TRA_MON_OPT_B_7,{Further terrify the creatures}
TRA_MON_RES_A_7,"{Before they disappear into the ether, the creatures thank me. The spirits that haunt this place, however, are displeased.}"
TRA_MON_RES_B_7,"{The spirits that haunt this place are greatly amused. When the quaking beaked creatures disappear, they are replaced by a gift...}"
TRA_MON_DESC_8,"{A terrible thirst overwhelms me, but my hydration systems are suddenly inoperable. My throat is dry, and I feel dazed. Two ancient stone cups appear. The first is vibrant red chalice full of a slick bubbly transparent liquid. The other is embossed with the shape of a circular red shield, and has a faint yellow tone. Neither look appetizing, but if I don't take in water my death feels certain. My hand wavers between the two.}"
DNT_TRA_MON_LANG_8,{Underling! Drink the healing spittle or drink the recharging spawning syrup of the First Spawn! Choose or die!}
TRA_MON_OPT_A_8,{Drink the transparent liquid}
TRA_MON_OPT_B_8,{Drink the yellow liquid}
TRA_MON_RES_A_8,"{I gag slightly as the liquid treacles through my hydration systems. Suddenly, my body feels renewed.}"
TRA_MON_RES_B_8,"{The bitter taste of the liquid washes through my hydration systems. Suddenly, all my systems are stored and repaired.}"
TRA_MON_DESC_9,"{An unseen replication of my own self and exosuit stalks around the edge of the monolith. It screams in an ancient tongue while forcing me down onto my knees. The doppelganger first places its boltcaster to my forehead, and then mimes cutting my belly open with the mining beam. It smiles pleasantly. I am to choose my desired execution.}"
DNT_TRA_MON_LANG_9,{Choose your death! First Spawn favour obedient ToilGek underling!}
TRA_MON_OPT_A_9,{A bolt to the brain}
TRA_MON_OPT_B_9,{A laser beam to the torso}
TRA_MON_OPT_C_9,{Fight back}
TRA_MON_RES_A_9,{I close my eyes and await death. It does not come. The doppelganger leaves me a multi-tool technology blueprint.}
TRA_MON_RES_B_9,{I close my eyes and wait to be scythed open. The pain never comes. The doppelganger leaves me an exosuit technology blueprint.}
TRA_MON_RES_C_9,{My flailing attack is blocked by a shove of my twin's multi-tool. The doppelganger laughs before disappearing.}
TRA_MON_DESC_10,"{A barely visible crack down the centre of the ancient edifice spits out dust. The monolith shakes, and two vast doors swing open. The interior of the ancient structure is hollow, and has been used as a burial chamber. An ancient beaked lifeform with bulging eyes lies desiccated atop an unlit funeral pyre. At its feet lie ancient treasures and technologies that have been left with it for its next life... wherever that might be .}"
DNT_TRA_MON_LANG_10,{Burn almighty First Spawn obedient ToilGek! Respect First Spawn belongings!}
TRA_MON_OPT_A_10,{Light pyre with Mining Beam}
TRA_MON_OPT_B_10,{Take tomb treasures}
TRA_MON_RES_A_10,"{As it burns the corpse awakes. It nods to me, howling in pleasure. It leaves me its tribute.}"
TRA_MON_RES_B_10,"{I snatch away some of the corpse's tribute. The doors slam shut, but an ancient curse hangs heavy around me.}"
TRA_MON_DESC_11,"{The Monolith stands forlorn and seemingly forgotten. If I strain, I can see faint marks in the ground where ancient tribes would once come to worship and commune with the edifice. A gust of alien breeze carries a faint whisper of a voice. I struggle to hear it. Again, the voice echoes around me. Stronger this time. I try to make out the words desperately crying out for my attention.}"
DNT_TRA_MON_LANG_11,{Friend... worship us... kneel before the Gek First Spawn in silence...}
TRA_MON_OPT_A_11,{Kneel}
TRA_MON_OPT_B_11,{Try to communicate}
TRA_MON_OPT_C_11,{Turn away}
TRA_MON_RES_A_11,{The spirits that have combined with this strange monument bless my journey.}
TRA_MON_RES_B_11,{There is no answer to my call. I talk only to the wind.}
TRA_MON_RES_C_11,{The spirits that are melded with strange monument remain silent.}
TRA_MON_DESC_12,"{A beak emerges from the ancient stone. It's shouting, but can't be heard. In the stone above someone, long ago, has scrawled advice for those who would approach it. The beak screams wordlessly at me, furiously intoning the words of the ancient beings that once worshipped here. My scanner detects traces of a catalyst around it, but can't specify which one.}"
DNT_TRA_MON_LANG_12,{Feed First Spawn beak common catalyst! Metal brings painful noise! Furious noise!}
TRA_MON_OPT_A_12,{Feed beak common catalyst}
TRA_MON_OPT_B_12,{Feed beak uncommon catalyst}
TRA_MON_OPT_C_12,{Feed beak metal}
TRA_MON_RES_A_12,{The beak whispers the words of those who once worshipped here.}
TRA_MON_RES_B_12,{The beak shouts the words of those who once worshipped here.}
TRA_MON_RES_C_12,{The beak screams the words of those who once worshipped here. The noise is extreme. I feel great pain.}
TRA_MON_DESC_13,"{I see a strange vision. Time is reverted. I am sat on a platform looking down on an execution. Two small beaked traders are kneeling before me. One is small and wiry, the other is obese with jowls that brush the wooden stage. Another lifeform, who wears a green cloth mask, readies an axe behind them. The traders beg me for mercy. The familiar dry, croaky voice of an ancient tribe whispers encouragement into my ear...}"
DNT_TRA_MON_LANG_13,"{First Spawn friend receive belongings of the executed. Murder fat trader, or murder rich miner?}"
TRA_MON_OPT_A_13,{Execute fat lifeform}
TRA_MON_OPT_B_13,{Execute thin lifeform}
TRA_MON_OPT_C_13,{Show mercy}
TRA_MON_RES_A_13,{The fat lifeform is finally beheaded after three strikes of the axe. I receive its worldly goods.}
TRA_MON_RES_B_13,{The thin lifeform is finally beheaded after a single of the axe. I receive all the money it owns.}
TRA_MON_RES_C_13,"{In this timeline at least, the two lifeforms are saved. They weep and thank me. The spirits of the monolith are displeased.}"
TRA_MON_DESC_14,{A strange new reality grips me. The ancient structure swings open to reveal a body encased in ice. It is a patchwork of different body parts. Its ragged beak appears to have been stitched on with animal gut. A hand-written sign in the language of the ancient traders can be seen above the body's head. Some sort of fuel would most likely melt the ice...}
DNT_TRA_MON_LANG_14,{Beware! Murderous abomination! Do not awake! Terror! Despair!}
TRA_MON_OPT_A_14,{Melt ice}
TRA_MON_OPT_B_14,{Leave}
TRA_MON_RES_A_14,{The creature's eyes flick open. Its hands leap around my throat. I force it back into the depths of the disapproving Monolith.}
TRA_MON_RES_B_14,{The panel on the Monolith swings shut. The abomination remains trapped. I am thanked.}
TRA_MON_DESC_15,"{I am an observer. I witness beaked traders dressed in modern exosuits leaving an object at the base of a Monolith. It is a small mesh of wires and canisters. They charge it with a strange metal, then quickly depart. As if in a dream, I approach the ancient edifice. It all suddenly feels real. I live and breathe in the recent past.}"
DNT_TRA_MON_LANG_15,{Stop the destruction! Save the Monolith! Protect the First Spawn!}
TRA_MON_OPT_A_15,{Leave object alone}
TRA_MON_OPT_B_15,{Remove chromatic metal}
TRA_MON_RES_A_15,"{The device explodes. Reality is restored. The Monolith was not destroyed, but the spirits that haunt this place are angered.}"
TRA_MON_RES_B_15,{The device is made safe. It was due to explode. Reality is restored. I am thanked.}
TRA_MON_DESC_16,"{Reality changes. I'm standing in a crater beneath a jet black sky. I'm up to my knees in a strange syrup that glows pink in the darkness. Spherical eggs float around me. Some of these mucus-covered orbs smell terrible, others are sweet and delicate. The taint of the foul eggs is infecting the entirety of the spawning pool. I am filled by an urge to separate them.}"
DNT_TRA_MON_LANG_16,{Retain foul First Spawn stench! Remove sweet eggs from the spawning syrup!}
TRA_MON_OPT_A_16,{Remove noxious eggs from pool}
TRA_MON_OPT_B_16,{Remove sweet-smelling eggs from pool}
TRA_MON_RES_A_16,{I have angered the ancients Gek spirits that dwell here. Reality is restored.}
TRA_MON_RES_B_16,{I am smiled upon by vengeful ancient spirits. Reality is restored.}
TRA_MON_DESC_17,"{I am being watched. I look above, and see a giant lidless eye hovering over the monolith. It stares down at me unblinkingly. It does not move. It does not look elsewhere. Its gaze is remorseless. It feels like it has always been there. Its centre crackles with a bright technological blue...}"
DNT_TRA_MON_LANG_17,{The First Spawn watches you underling. Cower and despair! The First Spawn watches you underling. Cower and despair! The First Spawn watches you underling. Cower and despair!}
TRA_MON_OPT_A_17,{Cower}
TRA_MON_OPT_B_17,{Stare back}
TRA_MON_OPT_C_17,{Shoot eye}
TRA_MON_RES_A_17,{The satisfied eye fades away. It benevolently leaves a gift.}
TRA_MON_RES_B_17,{The eye fades away at my challenge.}
TRA_MON_RES_C_17,"{The eye falls to the planet's surface, and is absorbed into the ground. It leaves behind me a precious reward...}"
TRA_MON_DESC_18,"{I hear a low rumble, which gradually builds into an ancient scream. It's like no other noise I've ever experienced. To this strange alien landscape it's a calm silence, inside my helmet it's a nightmarish cacophony of pain and death. Through the noise, however, I can make out some words within the screams.}"
DNT_TRA_MON_LANG_18,{ToilGek dare approach First Spawn holy site? Leave! Leave! Depart or die!}
TRA_MON_OPT_A_18,{Touch Monolith}
TRA_MON_OPT_B_18,{Move away}
TRA_MON_OPT_C_18,{Wait}
TRA_MON_RES_A_18,{The vengeful spirits that inhabit this place are grateful for my obedience.}
TRA_MON_RES_B_18,{The vengeful sprits that inhabit this place punish my disobedience.}
TRA_MON_DESC_19,"{My reality inverts. I am chained on the monolith, my arms are in manacles above my head and my feet are dangling several feet from the ground. A creature, its beak showing through the blackened animal hide mask, approaches on stilts. It wields a red hot metal rod. It pecks at my eyes, then pecks at my tongue. I must choose my punishment.}"
DNT_TRA_MON_LANG_19,{Advancement through pain! Eyes for knowledge. Tongue for language.}
TRA_MON_OPT_A_19,{Choose eyes}
TRA_MON_OPT_B_19,{Choose tongue}
TRA_MON_OPT_C_19,{Beg for mercy}
TRA_MON_RES_A_19,{The creature plunges its poker into my right eye. This reality fades. I am left with knowledge.}
TRA_MON_RES_B_19,{The creature plunges its poker into my mouth. The vision fades. I am gifted the knowledge of an alien language.}
TRA_MON_RES_C_19,{The creature disappears and reality reverts. The metal rod remains...}
TRA_MON_DESC_20,"{A small green hand reaches out through the stone monolith, its fingernails yellowed and dirty. It opens to show an empty palm, and waits for my response. This feels like part of an ancient tradition. There is no malice, just cold expectation.}"
DNT_TRA_MON_LANG_20,{First Spawn demand tax. Pay units immediately.}
TRA_MON_OPT_A_20,{Give element}
TRA_MON_OPT_B_20,{Give units}
TRA_MON_OPT_C_20,{Refuse}
TRA_MON_RES_A_20,{The collector refuses my offering. It curses me.}
TRA_MON_RES_B_20,{The collector takes my offering. The spirits that dwell here are appeased.}
TRA_MON_RES_C_20,{The collector is offended. I am cursed.}
EXP_MON_DESC_1,"{I feel faint, as if my mind is being invaded. Pustules on my skin grow, bubble and pop - and I feel countless tiny stabbing pin-pricks scrabbling from each gaping hole. Suddenly metal spiders, perhaps tiny Sentinels, run up my shoulder and into my visor. Can this be real? This CANNOT be real. I start to scream.}"
DNT_EXP_MON_LANG_1,"{Calm, child.}"
EXP_MON_OPT_A_1,{Wait it out}
EXP_MON_OPT_B_1,{Fire weapon}
EXP_MON_OPT_C_1,{Remove helmet and scrape away tiny metal spiders}
EXP_MON_RES_A_1,{The hallucination fades. I have passed some sort of test. A reward materialises.}
EXP_MON_RES_B_1,{The hold on my mind is shattered when I strike the monolith. Reality is restored.}
EXP_MON_RES_C_1,"{The metal spiders enter my skull, and I foolishly rip off my helmet. The hallucination fades. The pain does not.}"
EXP_MON_DESC_2,"{Tiny floating tetrahedrons emerge from the planet's surface and surround me. I try to wave them away with my multi-tool, but each time they swarm closer to it - as if attracted to it somehow. I raise my multi-tool, and they shimmer blue as they dart this way and that. Closer and closer. They are within touching distance of my multitool. They make one final surge...}"
DNT_EXP_MON_LANG_2,{Korvax Echoes will advance the Traveller. Korvax Echoes will advance Traveller's technology.}
EXP_MON_OPT_A_2,{Let the tetrahedrons in}
EXP_MON_OPT_B_2,{Escape the tetrahedron cloud}
EXP_MON_RES_A_2,{My multi-tool glows bright blue. I have a new technology blueprint.}
EXP_MON_RES_B_2,{The sharp edges of the floating objects rip holes in my exosuit. I gasp for air while it repairs.}
EXP_MON_DESC_3,"{I begin to feel dizzy. A strange lethargy comes over me, and I feel compelled to lie down in front of the ancient relic. This place feels calming. It feels like home, wherever that might have once been. I know that if I truly wanted to fight the impulse to sleep I probably could, but I feel warm and comfortable basking in the glow of the ancient runes.}"
DNT_EXP_MON_LANG_3,"{Sleep, child. Korvax Echoes bless you.}"
EXP_MON_OPT_A_3,{Sleep}
EXP_MON_OPT_B_3,{Resist}
EXP_MON_RES_A_3,{I sleep deeply. I awake reinvigorated.}
EXP_MON_RES_B_3,{I resist the command of the monolith. Its power fades.}
EXP_MON_DESC_4,"{A flickering reflection of my own body emerges from a portal. It mimics every move I make. When I wave, it waves. When I raise my multi-tool, it copies instantly. The doppelganger makes a motion to suggest it wants something, and we both recoil when I realise I've instinctively matched its movements. Its body shimmers, but its equipment looks somehow real. Its multi-tool looks better than my own. The dimensional irregularity is fading.}"
DNT_EXP_MON_LANG_4,{Korvax Echoes command: reward yourself.}
EXP_MON_OPT_A_4,{Give multi-tool}
EXP_MON_OPT_B_4,{Give Propulsion Gel}
EXP_MON_OPT_C_4,{Shoot doppelganger}
EXP_MON_RES_A_4,"{We hand each other our multi-tools before the doppelganger disappears. The mirror-me fades, but the gift can remain.}"
EXP_MON_RES_B_4,"{We hand each other propulsion gel before the doppelganger disappears. The mirror-me fades, but both gifts remain.}"
EXP_MON_RES_C_4,{I see my own look of fear in the doppelganger as I pull the trigger. I blast myself in the chest.}
EXP_MON_DESC_5,"{For many ages it appears that pilgrims have carved numerical figures between the glowing glyphs of the monolith. Looking down, I notice an ancient coin. I scrape the ground with my boot, and unearth several more. The site is otherwise silent. Perhaps it's eternally unresponsive, or perhaps it waits for something.}"
DNT_EXP_MON_LANG_5,{Reject greed. Embrace Atlas.}
EXP_MON_OPT_A_5,{Offer units}
EXP_MON_OPT_B_5,{Take coins}
EXP_MON_RES_A_5,{The echoes that dwell here awake. They thank and bless me.}
EXP_MON_RES_B_5,{The echoes that dwell here awake. They are disappointed.}
EXP_MON_DESC_6,"{I stand next to the powerful glow of the monolith, studying ancient runes, when suddenly my multi-tool begins to heat up. I can see wisps of a strange blue energy being pulled in from the obelisk and surrounding my combat attachments. If I pull the trigger, the exhaust will automatically open - allowing this strange ethereal substance into the body of my equipment.}"
DNT_EXP_MON_LANG_6,{Korvax Echoes bless technology. Allow entrance.}
EXP_MON_OPT_A_6,{Pull the trigger}
EXP_MON_OPT_B_6,{Dismiss the attentions of the monolith}
EXP_MON_RES_A_6,{The blue energy field fills my multi-tool. It somehow installs a new technology blueprint.}
EXP_MON_RES_B_6,{The blue energy slowly dissipates. I feel alone once more.}
EXP_MON_DESC_7,"{I'm running my fingers over the ancient glowing runes, when I look down. An expanding pool of liquid metal has rippled out of the obelisk's base. My feet have already been covered. In the bright reflection I see my expression turn to horror as I begin to sink. I feel warming hands on my legs, pulling me down into the silver sheet. Every hazard detection device on my multi-tool is going haywire. Radiation, heat, cold... every danger imaginable.}"
DNT_EXP_MON_LANG_7,{Bathe in our waters. Feel Korvax Echoes calm.}
EXP_MON_OPT_A_7,{Sink}
EXP_MON_OPT_B_7,{Struggle}
EXP_MON_RES_A_7,{I emerge from the metal pool in a fetal position. I feel alive and reinvigorated. Some equipment is repaired and recharged.}
EXP_MON_RES_B_7,"{I thrash from side to side in the metal pool. I am free, but the hazards have taken their toll.}"
EXP_MON_DESC_8,"{I see a strange vision. Blue light pours from the monolith as if a curtain has been dropped within. I hear a gentle hubbub of voices, and catch a familiar smell on the breeze. I cannot remember my home, but I know that this doorway leads there. I ache for a past I cannot remember. Every inch of my soul wants to make the leap back. I look to the skies, and the infinity beyond. Can I truly abandon my journey, when it's only just begun?}"
DNT_EXP_MON_LANG_8,{Past is dead. Reconstruction impossible.}
EXP_MON_OPT_A_8,{Step back into the past}
EXP_MON_OPT_B_8,{Resist temptation}
