location,source
FLEET_EXPLORE_SPECIAL_13,"{%CAP_RACE%, I have news of an opportunity in the %SYSTEM% Sector. The fleet has encountered a black hole. Spin conditions and relative mass indicate the hole may be suitable for long-distance travel. The potential for discovery is significant. Nonetheless, I cannot risk the fleet without your approval. Should we proceed?}"
FLEET_EXPLORE_SPECIAL_OPT_A_13,{Enter the black hole}
FLEET_EXPLORE_SPECIAL_OPT_B_13,{Avoid it}
FLEET_EXPLORE_SPECIAL_RES_A_13,"{I give the go-ahead to the slightly apprehensive fleet commander. I reassure them, telling them to trust the calculations of their engineers and to look forward to the strange sights that surely await them on the other side.}"
FLEET_EXPLORE_SPECIAL_RES_B_13,{I tell the fleet commander to avoid the black hole. Local space is barely mapped. There is plenty to discover without risking lives in a gravitational anomaly.}
FLEET_EXPLORE_SPECIAL_LOG_A_13,"{Entered a black hole in the %SYSTEM% Sector. Passed through thousands of systems in the blink of an eye, harvesting data on countless wonders. All ships left the wormhole at the correct moment and safely returned to conventional spacetime.}"
FLEET_EXPLORE_SPECIAL_LOG_B_13,{Entered a black hole in the %SYSTEM% Sector. Minor error in approach angle caused the wormhole to scatter the fleet across several systems. Considerable fuel expended reuniting the fleet. Significant gravitational damage.}
FLEET_EXPLORE_SPECIAL_LOG_C_13,{Encountered a black hole in the %SYSTEM% Sector. Some wormhole potential exhibited. Took measurements from afar but on advice from the %CAP_RACE% did not approach the event horizon.}
FLEET_EXPLORE_SPECIAL_14,"{%CAP_RACE%, I request your approval for an unusual expedition. The fleet is in low orbit over a highly unusual planet. The surface appears metallic, composed largely of polygonal shapes. We have detected a series of strange, repeating signals. I wish to deploy a ground crew, but this carries a high degree of risk. Shall we proceed?}"
FLEET_EXPLORE_SPECIAL_OPT_A_14,{Deploy the crew}
FLEET_EXPLORE_SPECIAL_OPT_B_14,{Avoid the planet}
FLEET_EXPLORE_SPECIAL_RES_A_14,"{I tell the fleet commander to proceed. Every planetary expedition carries risk, but few planets seem as interesting as this one.}"
FLEET_EXPLORE_SPECIAL_RES_B_14,{I tell the fleet commander to stand their crew down. Anomalies such as this are not to be trifled with. The fleet commander seems relieved.}
FLEET_EXPLORE_SPECIAL_LOG_A_14,"{Discovered a metallic planet in the %SYSTEM% System, with a surface covered in hexagons. Deployed planetary crew. Crew were able to capture and decode strange signal emanating from the planet core. Significant discoveries made.}"
FLEET_EXPLORE_SPECIAL_LOG_B_14,"{Discovered a metallic planet in the %SYSTEM% System, with a surface covered in hexagons. Deployed planetary crew. Deafening loud radio booms repeatedly shook the surface, driving the crew back to the ship.}"
FLEET_EXPLORE_SPECIAL_LOG_C_14,"{Discovered a metallic planet in the %SYSTEM% System, with a surface covered in hexagons. Studied it for signals, but on advice of the %CAP_RACE%, declined to land crew. }"
FLEET_EXPLORE_SPECIAL_15,"{Greetings from the %SYSTEM% System, %CAP_RACE%. I have unfortunate news. Several of the crew have taken ill after visiting planet %PLANET%. Feverous and cramping, they appear to be in great pain. The crew report seeing creatures with these symptoms on the planet surface, presumably the source of this outbreak. I have confined affected crew to the medical bay, but it appears highly contagious. What should we do?}"
FLEET_EXPLORE_SPECIAL_OPT_A_15,{Capture infected creatures}
FLEET_EXPLORE_SPECIAL_OPT_B_15,{Sedate affected crew}
FLEET_EXPLORE_SPECIAL_RES_A_15,"{I tell the fleet commander to send another expedition down to the surface. If they can capture one of the infected creatures, they might be able to synthesise a cure.}"
FLEET_EXPLORE_SPECIAL_RES_B_15,"{I tell %NAME% to keep the infected crew sedated, and to lock down the medical bay. They must prevent the infection spreading at all costs.}"
FLEET_EXPLORE_SPECIAL_LOG_A_15,"{Ground crew became infected after coming into contact with local fauna on planet %PLANET%. On advice of the %CAP_RACE%, confined the crew to the medical bay. Infection did not spread, but fatality rate among affected crew was 90%.}"
FLEET_EXPLORE_SPECIAL_LOG_B_15,"{Ground crew became infected after coming into contact with local fauna on planet %PLANET%. On advice of the %CAP_RACE%, returned to the surface and captured infected creatures. Lab crew were able to successfully synthesise a cure. Crew look healthier than ever.}"
FLEET_EXPLORE_SPECIAL_LOG_C_15,"{Ground crew became infected after coming into contact with local fauna on planet %PLANET%. On advice of the %CAP_RACE%, return to the surface in attempt to find a cure. No cure found, and more crew became infected. Significant fatalities.}"
FLEET_EXPLORE_SPECIAL_16,"{%CAP_RACE%, I require your advice. The crew investigated a crashed freighter on planet %PLANET%. They found nothing of note, but have been complaining of strange happenings on board the ship ever since. Moved items, strange whispers, unexplained equipment failure. No-one has been harmed, but the crew are becoming nervous and difficult to manage.}"
FLEET_EXPLORE_SPECIAL_OPT_A_16,{Research the activity}
FLEET_EXPLORE_SPECIAL_OPT_B_16,{Tell the crew to ignore it.}
FLEET_EXPLORE_SPECIAL_RES_A_16,{I tell the fleet commander to make the strange goings on a focus of their research. The paranormal is often a sign of some new discoveries waiting to be made.}
FLEET_EXPLORE_SPECIAL_RES_B_16,"{I tell the fleet commander to get a grip on their crew. Strange noises and the occasional steam explosion are all part of normal life on a starship, and are nothing to fear.}"
FLEET_EXPLORE_SPECIAL_LOG_A_16,{Crew became fearful of suspected paranormal activity while crossing the %SYSTEM% Sector. Investigated source of 'outbreak' and found previously unrecorded species of space-rodent living in the engine pipes. Profitable discovery made; damage to pipes avoided.}
FLEET_EXPLORE_SPECIAL_LOG_B_16,"{Crew became fearful of suspected paranormal activity while crossing the %SYSTEM% Sector. Lab crew began to research the phenomenon, but found nothing. Crew developed insomnia. Stopped research and warped out of the system before any further damage could be caused.}"
FLEET_EXPLORE_SPECIAL_LOG_C_16,{Crew became fearful of suspected paranormal activity while crossing the %SYSTEM% Sector. The %CAP_RACE% admonished the crew and restored their usual good spirits.}
FLEET_EXPLORE_SPECIAL_18,"{%CAP_RACE%, I have troubling news. We have encountered strange entities in the %SYSTEM% Sector. They shimmer in and out of existence, and our equipment cannot capture their image. Our efforts to communicate have been in vain, though they have caused us no harm - yet. What should we do?}"
FLEET_EXPLORE_SPECIAL_OPT_A_18,{Open fire}
FLEET_EXPLORE_SPECIAL_OPT_B_18,{Broadcast music}
FLEET_EXPLORE_SPECIAL_RES_A_18,{I tell the fleet commander to immediately open fire. It will show these strange beings that we are not to be trifled with.}
FLEET_EXPLORE_SPECIAL_RES_B_18,"{I tell the fleet commander to stop their conventional hailing messages, and instead broadcast a piece of music. It succeed in communicating where words have failed.}"
FLEET_EXPLORE_SPECIAL_LOG_A_18,"{Encountered ethereal spaceships in the %SYSTEM% Sector. Ships did not respond to hails. On advice from the %CAP_RACE%, opened fire. Starships immediately vanished, but left behind large quantities of precious metal.}"
FLEET_EXPLORE_SPECIAL_LOG_B_18,"{Encountered ethereal spaceships in the %SYSTEM% Sector. Ships did not respond to hails. On advice from the %CAP_RACE%, opened fire. Starships turned hostile, causing significant damage to the fleet. After firing their weapons, they warped away.}"
FLEET_EXPLORE_SPECIAL_LOG_C_18,"{Encountered ethereal spaceships in the %SYSTEM% Sector. Ships did not respond to hails. On advice from the %CAP_RACE%, broadcast peaceful music. Starships replied with a musical broadcast of their own, and beamed vast quantities of data directly the fleet central computer.}"
FLEET_EXPLORE_SPECIAL_LOG_D_18,"{Encountered ethereal spaceships in the %SYSTEM% Sector. Ships did not respond to hails. On advice from the %CAP_RACE%, broadcast peaceful music. Visitors appeared to be angered by the broadcast, and fired several highly damaging volleys at the fleet before warping out.}"
FLEET_EXPLORE_SPECIAL_19,"{%CAP_RACE%, I am forced to report an emergency! A high-intensity gamma burst has overwhelmed the fleet's protective fields while surveying the %SYSTEM% System! Core components are overheating, and we will not be able to contain them much longer! We must shut down vital systems while we recovery, but each poses unacceptable risks. What should we do?}"
FLEET_EXPLORE_SPECIAL_OPT_A_19,{Shut down engines}
FLEET_EXPLORE_SPECIAL_OPT_B_19,{Shut down electrical systems}
FLEET_EXPLORE_SPECIAL_RES_A_19,{I tell the fleet commander to immediately shut down the engines. They should attempt to keep the fleet in trim while the temperatures return to an acceptable level.}
FLEET_EXPLORE_SPECIAL_RES_B_19,"{I tell the fleet commander to immediately shut down the core electrical loom. It may be an uncomfortable experience, but it should allow temperatures to recover to acceptable levels.}"
FLEET_EXPLORE_SPECIAL_LOG_A_19,"{Fleet damaged by gamma burst in the %SYSTEM% Sector. Heat alarms triggered. Shut down the engines after taking advice from the %CAP_RACE%. Procedure successful: fleet escaped damage, and gained useful data from the gamma burst.}"
FLEET_EXPLORE_SPECIAL_LOG_B_19,"{Fleet damaged by gamma burst in the %SYSTEM% Sector. Heat alarms triggered. Shut down the engines after taking advice from the %CAP_RACE%. Heat levels continued to rise, and fleet collided with asteroid field while unpowered.}"
FLEET_EXPLORE_SPECIAL_LOG_C_19,"{Fleet damaged by gamma burst in the %SYSTEM% Sector. Heat alarms triggered. Shut down the core electrical loom after taking advice from the %CAP_RACE%. Procedure successful: fleet escaped damage, and gained useful data from the gamma burst.}"
FLEET_EXPLORE_SPECIAL_LOG_D_19,"{Fleet damaged by gamma burst in the %SYSTEM% Sector. Heat alarms triggered. Shut down the core electrical loom after taking advice from the %CAP_RACE%. Temperatures continued to rise, and several crew members were vented into space when the electrical shutdown opened the airlocks.}"
FLEET_EXPLORE_SPECIAL_20,"{%CAP_RACE%, I report a discovery in the %SYSTEM% System. Botanists exploring planet %PLANET% discovered a tree with an irresistible-smelling fruit. Clearly, it desires we consume it. However, to simply obey a random plant would be madness. We must test this fruit first. The question is, how?}"
FLEET_EXPLORE_SPECIAL_OPT_A_20,{Test on crew}
FLEET_EXPLORE_SPECIAL_OPT_B_20,{Test on creatures}
FLEET_EXPLORE_SPECIAL_OPT_C_20,{Test with equipment}
FLEET_EXPLORE_SPECIAL_OPT_D_20,{Don't test}
FLEET_EXPLORE_SPECIAL_RES_A_20,"{I tell the fleet commander to go ahead and consume the fruit, though to start with the more expendable crew.}"
FLEET_EXPLORE_SPECIAL_RES_B_20,"{I tell the fleet commander to feed the fruit to creatures from nearby planets. They will have evolved alongside it, and may offer some useful data.}"
FLEET_EXPLORE_SPECIAL_RES_C_20,{I remind the fleet commander that they head a well-equipped research fleet. They have ample lab facilities to fully test the fruit without just eating it.}
FLEET_EXPLORE_SPECIAL_RES_D_20,{I tell the fleet commander to dispose of the fruit immediately. Nothing good can come it.}
FLEET_EXPLORE_SPECIAL_LOG_A_20,{Collected irresistible-smelling fruit on planet %PLANET%. Took advice from the %CAP_RACE% and fed the fruit to the crew. Seeds germinated within their stomachs. Plant rapidly grew and consumed them from the inside.}
FLEET_EXPLORE_SPECIAL_LOG_B_20,"{Collected irresistible-smelling fruit on planet %PLANET%. Took advice from the %CAP_RACE% and fed the fruit to the crew. Crew reported increased energy, some extra colour vision. No reported side effects.}"
FLEET_EXPLORE_SPECIAL_LOG_C_20,{Collected irresistible-smelling fruit on planet %PLANET%. Took advice from the %CAP_RACE% and fed the fruit to creatures found nearby. Seeds germinated within their stomachs. Plant rapidly grew and consumed them from the inside. Recorded observations.}
FLEET_EXPLORE_SPECIAL_LOG_D_20,"{Collected irresistible-smelling fruit on planet %PLANET%. Took advice from the %CAP_RACE% and fed the fruit to creatures found nearby. Creatures showed no ill-effect, moved testing on to the crew. Result: severe food poisoning.}"
FLEET_EXPLORE_SPECIAL_LOG_E_20,{Collected irresistible-smelling fruit on planet %PLANET%. Took advice from the %CAP_RACE% and fed the fruit to creatures found nearby. Creatures quickly fell ill and died. Forbade crew from further interactions with the fruit.}
FLEET_EXPLORE_SPECIAL_LOG_F_20,"{Collected irresistible-smelling fruit on planet %PLANET%. Took advice from the %CAP_RACE% and tested the fruit in the lab. Recorded detailed observations, prepared genetic sample for exchange with the Explorers Guild.}"
FLEET_EXPLORE_SPECIAL_LOG_G_20,{Collected irresistible-smelling fruit on planet %PLANET%. Took advice from the %CAP_RACE% and jettisoned the fruit into space.}
ALL_FLEET_DAMAGE_REPORT,{Automated Fleet Diagnostic Report: <FUEL>SIGNIFICANT DAMAGE<>. Captain's Log follows:}
WAR_FLEET_DAMAGED_LANG_1,"{Grah! Our ship may be damaged, but our spirit is undiminished! Nevertheless, %CAP_RACE%, repairing the damage would not be dishonourable act.}"
WAR_FLEET_DAMAGED_LANG_2,{Grah! %CAP_RACE%! Our ship has suffered greatly in your service! Honour us with maintenance!}
WAR_FLEET_DAMAGED_LANG_3,"{%CAP_RACE%! We cannot bring you glory in battle, for our ship is weak and flimsy! Allow us to serve you. Repair our damaged craft!}"
WAR_FLEET_DAMAGED_LANG_4,"{Pathetic fools have tried to scratch our mighty vessel, %CAP_RACE%! Grah! We are happy to die in glorious battle! But if this is not your wish for us, consider performing repairs!}"
EXP_FLEET_DAMAGED_LANG_1,"{%CAP_RACE%, our sensors show significant internal damage. Our ship is in great pain. Please, assist us in healing it.}"
EXP_FLEET_DAMAGED_LANG_2,"{Eheu, %CAP_RACE%, it is good to hear from you! But this is a sad time. Our ship is damaged. Will you help us?}"
EXP_FLEET_DAMAGED_LANG_3,"{%CAP_RACE%, we wish to serve. But our vessel is fallible metal, a temporary shell. Assist us in repairing it and prolonging this iteration!}"
EXP_FLEET_DAMAGED_LANG_4,"{Aieeeee! Our vessel is failing! It cannot endure long in this state! Help us, %CAP_RACE%! Help us repair this damage!}"
TRA_FLEET_DAMAGED_LANG_1,"{Captain-Friend! Our ship is badly damaged! You will help us fix it, yes?}"
TRA_FLEET_DAMAGED_LANG_2,"{Our ship is damaged, %CAP_RACE%! But this will not last long, yes? You are coming to help?}"
TRA_FLEET_DAMAGED_LANG_3,"{We are in need of a friend, %CAP_RACE%! Our ship is damaged, and we cannot fix it alone! You will help, yes?}"
TRA_FLEET_DAMAGED_LANG_4,"{Our ship is damaged, but this is a joyful day! You are coming to see us, yes %CAP_RACE%? To fix our ship? The crew will be so happy to see you!}"
FLEET_DAMAGED_OPT_A,{Inspect Damage Report}
FLEET_DAMAGED_OPT_B,{Ignore Report}
FLEET_DAMAGED_OPT_C,{Mark Damaged Component}
NPC_FLEET_REPAIR_TITLE,{Fleet Autodiagnostics}
NPC_FLEET_DAMAGED_DESC_1,{Fleet Autodiagnostics Report: Moderate damage to internal systems detected. Manual repairs needed. Crew incapable of performing maintenance.}
NPC_FLEET_DAMAGED_DESC_2,{Fleet Autodiagnostics Report: Core systems damaged. Continued operation risks destruction. Suggest immediate repair.}
NPC_FLEET_DAMAGED_DESC_3,"{Fleet Autodiagnostics Report: Urgent maintenance required. Repair drones reaching failure threshold. Core systems at risk, manual repair required.}"
NPC_FLEET_DAMAGED_DESC_4,{Fleet Autodiagnostics Report: Internal damage containment systems failing. Hull integrity approaching failure. Urgent repairs required.}
NPC_FLEETCOMMS_DAMAGE_LANG_1,"{I bring bad news, %CAP_RACE%. Our fleet has been involved in a serious incident, sustaining heavy damage. Please, inspect the damage report. I require your advice.}"
NPC_FLEETCOMMS_DAMAGE_LANG_2,"{Unfortunate news, %CAP_RACE%. There has been an... incident... and the fleet has been badly damaged. I will prepare a full report for you. But in the meantime, I require your advice.}"
NPC_FLEETCOMMS_DAMAGE_LANG_3,"{We have a problem, %CAP_RACE%. One of our ships has been badly damaged, and will struggle to complete our expedition. What shall we do?}"
NPC_FLEETCOMMS_DAMAGE_LANG_4,"{I am sorry to report a significant problem, %CAP_RACE%. Our fleet has been badly damaged. I am beginning an enquiry, but in the meantime we require your orders. Should the damaged ship continue with its mission?}"
NPC_FLEETCOMMS_CONTINUE_RES,{Command registered: Frigate %FRIGATE_NAME% continuing with the mission.}
NPC_FLEETCOMMS_COMEHOME_RES,{Command registered: Frigate %FRIGATE_NAME% returning to main fleet for maintenance.}
NPC_FLEET_DAMAGED_LANG,{Fleet Autodiagnostics Report for Frigate %FRIGATE_NAME%: Ship has sustained mission critical damage. Crew are incapable of performing maintenance. Further damage risks catastrophic failure.}
EXP_FLEET_PURCHASE_LANG_1,"{Greetings, Traveller. Do you seek to expand your fleet? You will find my starship among the finest in the sector.}"
EXP_FLEET_PURCHASE_LANG_2,"{The Traveller-Entity seeks to expand their fleet, do they not? You will find the Korvax willing to help. My crew and my ship are ready for inspection.}"
EXP_FLEET_PURCHASE_LANG_3,{Traveller! Do you seek to discover new ships for your fleet? You will find my crew an excellent addition.}
EXP_FLEET_PURCHASE_LANG_4,{Eheu! The great Traveller! May I request the honour of joining your travels? My crew would serve well in your fleet.}
EXP_FLEET_PURCHASE_LANG_5,"{Traveller-Captain. The Convergence knows you seek new recruits for your fleet. We are here to assist, if you require.}"
EXP_FLEET_PURCHASE_LANG_6,"{Welcome us into your fleet, Traveller, and we shall welcome you into the Convergence.}"
EXP_FLEET_PURCHASE_LANG_7,"{Traveller, do you seek new starship-entities for your fleet? You will find this vessel more than meets your needs.}"
EXP_FLEET_PURCHASE_LANG_8,"{Eheu, the Traveller! Do you wish us to join your fleet? My vessel, and those who currently inhabit it, are yours to command.}"
TRA_FLEET_PURCHASE_LANG_1,"{Hello friend! You are looking for new ships, yes? My starship is a fine one...}"
TRA_FLEET_PURCHASE_LANG_2,"{Friend! You have a fine fleet, yes? I think it would be finer with just one more starship...}"
TRA_FLEET_PURCHASE_LANG_3,"{Friend! You have many fine starships in your fleet, yes? None as fine as this, though! Please, look!}"
TRA_FLEET_PURCHASE_LANG_4,"{Hello friend! Your fleet needs new friends, yes? Our starship would be a joyful addition to your fleet!}"
TRA_FLEET_PURCHASE_LANG_5,"{How is your fleet, friend? Are your crews happy? Do they bring you many units? You will find my crew more happy and more lucrative than any other!}"
TRA_FLEET_PURCHASE_LANG_6,"{Friend! Fleets bring much happiness, yes? Much joy from the glory of trade and battle? We will aid you! Let us join, friend!}"
TRA_FLEET_PURCHASE_LANG_7,"{You are recruiting, yes? Traveller-friend shall find no better ship for their fleet than this one!}"
TRA_FLEET_PURCHASE_LANG_8,"{You seek new ships for your fleet, yes? My ship is the best! Happy crew, excellent guns, roomy hanger! You will love it, friend!}"
WAR_FLEET_PURCHASE_LANG_1,{Interloper! Do you tremble before the sight of our mighty starship? Do not fear! We are allies! Perhaps there is a place for us in your fleet?}
WAR_FLEET_PURCHASE_LANG_2,"{Grah! You are forming a fleet, interloper? Our vessel is powerful, my crew is mighty! We honour you with our presence!}"
WAR_FLEET_PURCHASE_LANG_3,{Interloper! Are you seeking glory for your fleet? Permit us to bolster your ranks!}
WAR_FLEET_PURCHASE_LANG_4,{Grah! Our enemies cower before our mighty starship! We will bring great honour to your fleet!}
WAR_FLEET_PURCHASE_LANG_5,"{You seek new recruits for your fleet, interloper? Inspect my vessel and gasp at its mighty hull, its well-trained crew!}"
WAR_FLEET_PURCHASE_LANG_6,"{Do you seek to expand your fleet, interloper? My frigate shall bring you glory beyond compare!}"
WAR_FLEET_PURCHASE_LANG_7,"{Grah! Greetings, from one commander to another! Do you seek new vessels for your fleet? We are proven in battle, and ready to fight once again! Grah!}"
WAR_FLEET_PURCHASE_LANG_8,"{Vy'keen High Command require we all assist the interloper! My vessel is yours, should you have it in your fleet!}"
FLEET_PURCHASE_OPT_A,{Inspect Frigate}
FLEET_PURCHASE_OPT_B,{End Communication}
EXP_FLEET_PURCHASE_RES_A_1,"{Very well, Traveller-Captain. We shall rendezvous with the rest of the fleet immediately.}"
EXP_FLEET_PURCHASE_RES_A_2,"{It will be a pleasure to converge our ship with you fleet, Traveller.}"
EXP_FLEET_PURCHASE_RES_A_3,"{Eheu! Our vessel shall be yours, Traveller.}"
TRA_FLEET_PURCHASE_RES_A_1,"{You have made an excellent decision, friend.}"
TRA_FLEET_PURCHASE_RES_A_2,"{Yes, Captain-Friend! We will navigate to your capital ship immediately!}"
TRA_FLEET_PURCHASE_RES_A_3,{The new Captain is an excellent friend! The crew will have such joy to join your fleet!}
WAR_FLEET_PURCHASE_RES_A_1,"{You will not regret this, interloper!}"
WAR_FLEET_PURCHASE_RES_A_2,{Grah! We will bring great glory to your fleet!}
WAR_FLEET_PURCHASE_RES_A_3,"{Grah! Grah! Grah! Crew, to your stations!}"
FLEET_MISSION_SUB,{Support the Expedition}
FLEET_EXPLORE_MISSION_DESC,"{The expedition has run into trouble while on a journey of exploration in deep space. The fleet commander has called for my assistance. I should help them as soon as possible, and allow them to return to their mission of discovery.}"
FLEET_COMBAT_MISSION_DESC,"{The expedition has run into trouble while out on a combat patrol in deep space. The fleet commander has called for my assistance. I should help them as soon as possible, and allow them to get their journey back on track.}"
FLEET_MINING_MISSION_DESC,"{The expedition has run into trouble while surveying systems for mining and salvage opportunities. The fleet commander has called for my assistance. I should help them as soon as possible, and allow them to return to their work.}"
FLEET_TRADING_MISSION_DESC,"{The expedition has run into trouble while looking for trading opportunities in deep space. The fleet commander has called for my assistance. I should help them as soon as possible, and allow them to return to making profits.}"
FLEET_SCAN_FLORA_OBJ,{Scan flora and send data to the fleet}
FLEET_SCAN_FLORA_OBJ_TIP,{Use <IMG>AIM<> to use the <TECHNOLOGY>Analysis Visor<>. Scan new types of flora to make discoveries. Targets must be kept steady in the targeting reticle to scan.}
FLEET_SCAN_CRE_OBJ,{Scan creatures and send data to the fleet}
FLEET_SCAN_CRE_OBJ_TIP,{Use <IMG>AIM<> to use the <TECHNOLOGY>Analysis Visor<>. Scan new types of creature to make discoveries. Targets must be kept steady in the targeting reticle to scan.}
FLEET_SCAN_MIN_OBJ,{Scan minerals and send data to the fleet}
FLEET_SCAN_MIN_OBJ_TIP,{Use <IMG>AIM<> to use the <TECHNOLOGY>Analysis Visor<>. Scan new types of mineral to make discoveries. Targets must be kept steady in the targeting reticle to scan.}
FLEET_COMMS_MSG,{Return to space to make contact with the fleet commander}
FLEET_COMBAT_OBJ1,{Protect the fleet}
FLEET_COMBAT_OBJ1_TIP,{The expedition is under attack from pirates. Use the Galaxy Map (<IMG>QUICK_MENU<>) to locate the fleet and travel to their location.}
FLEET_COMBAT_OBJ2,{Help the fleet claim a bounty}
FLEET_COMBAT_OBJ2_TIP,{The expedition has located a notorious pirate. Use the Galaxy Map (<IMG>QUICK_MENU<>) to locate the fleet and travel to their location.}
FLEET_COMBAT_MSG1,{Rendezvous with the fleet}
FLEET_COMBAT_MSG2,{Protect the fleet Pirates remaining: %AMOUNT%}
FLEET_COMBAT_MSG3,{Track the bounty target}
FLEET_COMBAT_MSG4,{Destroy the bounty target}
FLEET_TRADING_OBJ,{Translate trading data for the fleet}
FLEET_TRADING_OBJ_MSG,{The data is waiting in a secure message module. Translating the message will require knowledge of alien languages.}
FLEET_TRADING_MSG,{Locate the secure message module Translate the alien message}
FLEET_EXPLORE_1_MSG1,{Plants discovered: %CURRENT%/%AMOUNT% Scan flora to gather antidote data for the fleet}
FLEET_WORMHOLE_1,"{It is good to see you have not been scrambled, %CAP_RACE%! The maneuver was successful, though the energy field appears to have dissipated.}"
FLEET_WORMHOLE_2,"{Success, %CAP_RACE%! The wormhole has brought you directly to us! And without any of the terrifying consequences some of our engineers predicted! The operation appears to have used up the energy fluctuations, but all is otherwise well.}"
FLEET_WORMHOLE_3,"{Ah %CAP_RACE%! For a moment we thought we had lost you: the scanner indicated you had travelled some way into a different timeline. But our engineers were able to recover the signal, and here you are! The energy field has vanished, but all other readings are nominal.}"
FLEET_WORMHOLE_OPT_A,{End Communication}
FLEET_WORMHOLE_OPT_B,{Wish them luck}
FLEET_WORMHOLE_RES_A,{The fleet commander turns back to their bridge and prepares the expedition for warp.}
FLEET_WORMHOLE_RES_B,{I wish the fleet luck with the rest of their journey. The commander nods. They salute and end the message.}
FLEET_DATA_TRANSFER_1,"{Do you have the data, %CAP_RACE%? The research team are standing by.}"
FLEET_DATA_TRANSFER_OPT_A,{Transmit Data}
FLEET_DATA_TRANSFER_RES_A,"{My thanks, %CAP_RACE%. I shall see to it that the data is passed on immediately.}"
FLEET_TRAIT_PRI_EXPLORE_1,{Exploration Specialist}
FLEET_TRAIT_PRI_COMBAT_1,{Combat Specialist}
FLEET_TRAIT_PRI_TRADING_1,{Trade Specialist}
FLEET_TRAIT_PRI_MINING_1,{Industrial Specialist}
FLEET_TRAIT_PRI_FUEL_1,{Support Specialist}
FLEET_TRAIT_EXPLORE_NAME,{%AMOUNT% Exploration}
FLEET_TRAIT_COMBAT_NAME,{%AMOUNT% Combat}
FLEET_TRAIT_TRADING_NAME,{%AMOUNT% Trading}
FLEET_TRAIT_MINING_NAME,{%AMOUNT% Industry}
FLEET_TRAIT_SUPPORT_NAME,{%AMOUNT% Expedition Fuel Cost}
FLEET_TRAIT_FUEL_NAME,{%AMOUNT% Cost Per Warp}
FLEET_TRAIT_MORE_LOOT_NAME,{Finds Larger Rewards}
FLEET_TRAIT_GOOD_LOOT_NAME,{Finds Better Rewards}
FLEET_TRAIT_SALVAGE_NAME,{Finds Extra Rewards}
FLEET_TRAIT_INVULNERABLE_NAME,{Damage Reduction}
FLEET_TRAIT_SPEED_NAME,{%AMOUNT%% Expedition Duration}
FLEET_COMPARE_EFFICIENCY,{Fuel Efficiency: %AMOUNT%}
FLEET_TRAIT_SEC_EXPLORE_1,{Anomaly Scanner}
FLEET_TRAIT_SEC_EXPLORE_2,{Interstellar Signal Array}
FLEET_TRAIT_SEC_EXPLORE_3,{Cartography Drones}
FLEET_TRAIT_SEC_EXPLORE_4,{Realtime Archival Device}
FLEET_TRAIT_SEC_EXPLORE_5,{Gravitational Visualiser}
FLEET_TRAIT_SEC_EXPLORE_6,{Spacetime Anomaly Shielding}
FLEET_TRAIT_SEC_EXPLORE_7,{Planetary Data Scoop}
FLEET_TRAIT_SEC_EXPLORE_8,{Stowaway Botanist}
FLEET_TRAIT_SEC_EXPLORE_9,{Radio Telescopes}
FLEET_TRAIT_SEC_EXPLORE_10,{Fauna Analysis Device}
FLEET_TRAIT_SEC_EXPLORE_11,{Holographic Displays}
FLEET_TRAIT_SEC_EXPLORE_12,{Long-Distance Sensors}
FLEET_TRAIT_SEC_COMBAT_1,{Massive Guns}
FLEET_TRAIT_SEC_COMBAT_2,{Ablative Armour}
FLEET_TRAIT_SEC_COMBAT_3,{Cloaking Device}
FLEET_TRAIT_SEC_COMBAT_4,{Ultrasonic Weapons}
FLEET_TRAIT_SEC_COMBAT_5,{Experimental Weaponry}
FLEET_TRAIT_SEC_COMBAT_6,{Tremendous Cannons}
FLEET_TRAIT_SEC_COMBAT_7,{Hidden Weaponry}
FLEET_TRAIT_SEC_COMBAT_8,{Ammo Fabricators}
FLEET_TRAIT_SEC_COMBAT_9,{Reinforced Hull}
FLEET_TRAIT_SEC_COMBAT_10,{Aggressive Probes}
FLEET_TRAIT_SEC_COMBAT_11,{Angry Captain}
FLEET_TRAIT_SEC_COMBAT_12,{Retrofitted Turrets}
FLEET_TRAIT_SEC_TRADING_1,{Trade Analysis Computer}
FLEET_TRAIT_SEC_TRADING_2,{Automatic Investment Engine}
FLEET_TRAIT_SEC_TRADING_3,{Mind Control Device}
FLEET_TRAIT_SEC_TRADING_4,{HypnoDrones}
FLEET_TRAIT_SEC_TRADING_5,{Propaganda Device}
FLEET_TRAIT_SEC_TRADING_6,{Teleportation Device}
FLEET_TRAIT_SEC_TRADING_7,{Economy Scanner}
FLEET_TRAIT_SEC_TRADING_8,{Remote Market Analyser}
FLEET_TRAIT_SEC_TRADING_9,{Robot Butlers}
FLEET_TRAIT_SEC_TRADING_10,{AutoTranslator}
FLEET_TRAIT_SEC_TRADING_11,{Negotiation Module}
FLEET_TRAIT_SEC_TRADING_12,{Well-Groomed Crew}
FLEET_TRAIT_SEC_MINING_1,{Laser Drill Array}
FLEET_TRAIT_SEC_MINING_2,{Tractor Beam}
FLEET_TRAIT_SEC_MINING_3,{Ultrasonic Welders}
FLEET_TRAIT_SEC_MINING_4,{Ore Processing Unit}
FLEET_TRAIT_SEC_MINING_5,{Terraforming Beams}
FLEET_TRAIT_SEC_MINING_6,{Asteroid Vaporizer}
FLEET_TRAIT_SEC_MINING_7,{Mineral Extractors}
FLEET_TRAIT_SEC_MINING_8,{Extendable Drills}
